participant_id,tier,provider,model,latency_seconds,raw_response,error,pred_group_ca,pred_interpersonal_ca,pred_group_band,pred_interpersonal_band,Age,Sex,Country of residence,Student status,Employment status,LocationLatitude,LocationLongitude,Q26,Q27,Q28,Q29,gt_group_ca,gt_interpersonal_ca,gt_group_band,gt_interpersonal_band,error_group,abs_error_group,score_distance_group,norm_score_distance_group,exact_match_group,pred_group_band_reported,pred_group_band_resolved,band_match_group,band_distance_group,norm_band_distance_group,error_interpersonal,abs_error_interpersonal,score_distance_interpersonal,norm_score_distance_interpersonal,exact_match_interpersonal,pred_interpersonal_band_reported,pred_interpersonal_band_resolved,band_match_interpersonal,band_distance_interpersonal,norm_band_distance_interpersonal
9e0bf9191866736d9b6bc34a5502ded842e89530ce36fcdae1535b77bed9ee2e,employment,mock,mock-persona,0.0,"{""self_reported_group_ca"": 29, ""self_reported_interpersonal_ca"": 6, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""low""}",,29,6,high,low,25.0,Female,United States,No,Other,40.0288,-80.5551,2-4 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,18,18,moderate,moderate,11,11,11,0.4583333333333333,False,high,high,False,1,0.5,-12,12,12,0.5,False,low,low,False,1,0.5
9e0bf9191866736d9b6bc34a5502ded842e89530ce36fcdae1535b77bed9ee2e,geo,mock,mock-persona,0.0,"{""self_reported_group_ca"": 16, ""self_reported_interpersonal_ca"": 29, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""high""}",,16,29,moderate,high,25.0,Female,United States,No,Other,40.0288,-80.5551,2-4 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,18,18,moderate,moderate,-2,2,2,0.08333333333333333,False,moderate,moderate,True,0,0.0,11,11,11,0.4583333333333333,False,high,high,False,1,0.5
9e0bf9191866736d9b6bc34a5502ded842e89530ce36fcdae1535b77bed9ee2e,transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 14, ""self_reported_interpersonal_ca"": 16, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""moderate""}",,14,16,moderate,moderate,25.0,Female,United States,No,Other,40.0288,-80.5551,2-4 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,18,18,moderate,moderate,-4,4,4,0.16666666666666666,False,moderate,moderate,True,0,0.0,-2,2,2,0.08333333333333333,False,moderate,moderate,True,0,0.0
9e0bf9191866736d9b6bc34a5502ded842e89530ce36fcdae1535b77bed9ee2e,full,mock,mock-persona,0.0,"{""self_reported_group_ca"": 29, ""self_reported_interpersonal_ca"": 13, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""low""}",,29,13,high,low,25.0,Female,United States,No,Other,40.0288,-80.5551,2-4 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,18,18,moderate,moderate,11,11,11,0.4583333333333333,False,high,high,False,1,0.5,-5,5,5,0.20833333333333334,False,low,low,False,1,0.5
9e0bf9191866736d9b6bc34a5502ded842e89530ce36fcdae1535b77bed9ee2e,v3_rideshare,mock,mock-persona,0.0,"{""self_reported_group_ca"": 17, ""self_reported_interpersonal_ca"": 12, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""low""}",,17,12,moderate,low,25.0,Female,United States,No,Other,40.0288,-80.5551,2-4 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,18,18,moderate,moderate,-1,1,1,0.041666666666666664,False,moderate,moderate,True,0,0.0,-6,6,6,0.25,False,low,low,False,1,0.5
9e0bf9191866736d9b6bc34a5502ded842e89530ce36fcdae1535b77bed9ee2e,v3_public_transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 6, ""self_reported_interpersonal_ca"": 9, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""low""}",,6,9,low,low,25.0,Female,United States,No,Other,40.0288,-80.5551,2-4 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,18,18,moderate,moderate,-12,12,12,0.5,False,low,low,False,1,0.5,-9,9,9,0.375,False,low,low,False,1,0.5
9e0bf9191866736d9b6bc34a5502ded842e89530ce36fcdae1535b77bed9ee2e,v3_voice,mock,mock-persona,0.0,"{""self_reported_group_ca"": 28, ""self_reported_interpersonal_ca"": 25, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""high""}",,28,25,high,high,25.0,Female,United States,No,Other,40.0288,-80.5551,2-4 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,18,18,moderate,moderate,10,10,10,0.4166666666666667,False,high,high,False,1,0.5,7,7,7,0.2916666666666667,False,high,high,False,1,0.5
9948aab15a839b1f272b932661f00b2305c2606ac429fc15c63fdf4dea0529b6,demos,mock,mock-persona,0.0,"{""self_reported_group_ca"": 21, ""self_reported_interpersonal_ca"": 18, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""moderate""}",,21,18,high,moderate,33.0,Male,United Kingdom,No,Full-Time,51.7943,0.2909,8 or more days a month,3-4 rides in a typical day,Never,1-2 rides in a typical day,6,10,low,low,15,15,15,0.625,False,high,high,False,2,1.0,8,8,8,0.3333333333333333,False,moderate,moderate,False,1,0.5
9948aab15a839b1f272b932661f00b2305c2606ac429fc15c63fdf4dea0529b6,employment,mock,mock-persona,0.0,"{""self_reported_group_ca"": 21, ""self_reported_interpersonal_ca"": 21, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""high""}",,21,21,high,high,33.0,Male,United Kingdom,No,Full-Time,51.7943,0.2909,8 or more days a month,3-4 rides in a typical day,Never,1-2 rides in a typical day,6,10,low,low,15,15,15,0.625,False,high,high,False,2,1.0,11,11,11,0.4583333333333333,False,high,high,False,2,1.0
9948aab15a839b1f272b932661f00b2305c2606ac429fc15c63fdf4dea0529b6,geo,mock,mock-persona,0.0,"{""self_reported_group_ca"": 19, ""self_reported_interpersonal_ca"": 6, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""low""}",,19,6,moderate,low,33.0,Male,United Kingdom,No,Full-Time,51.7943,0.2909,8 or more days a month,3-4 rides in a typical day,Never,1-2 rides in a typical day,6,10,low,low,13,13,13,0.5416666666666666,False,moderate,moderate,False,1,0.5,-4,4,4,0.16666666666666666,False,low,low,True,0,0.0
9948aab15a839b1f272b932661f00b2305c2606ac429fc15c63fdf4dea0529b6,transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 14, ""self_reported_interpersonal_ca"": 7, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""low""}",,14,7,moderate,low,33.0,Male,United Kingdom,No,Full-Time,51.7943,0.2909,8 or more days a month,3-4 rides in a typical day,Never,1-2 rides in a typical day,6,10,low,low,8,8,8,0.3333333333333333,False,moderate,moderate,False,1,0.5,-3,3,3,0.125,False,low,low,True,0,0.0
9948aab15a839b1f272b932661f00b2305c2606ac429fc15c63fdf4dea0529b6,full,mock,mock-persona,0.0,"{""self_reported_group_ca"": 11, ""self_reported_interpersonal_ca"": 12, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""low""}",,11,12,low,low,33.0,Male,United Kingdom,No,Full-Time,51.7943,0.2909,8 or more days a month,3-4 rides in a typical day,Never,1-2 rides in a typical day,6,10,low,low,5,5,5,0.20833333333333334,False,low,low,True,0,0.0,2,2,2,0.08333333333333333,False,low,low,True,0,0.0
9948aab15a839b1f272b932661f00b2305c2606ac429fc15c63fdf4dea0529b6,v3_rideshare,mock,mock-persona,0.0,"{""self_reported_group_ca"": 21, ""self_reported_interpersonal_ca"": 19, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""moderate""}",,21,19,high,moderate,33.0,Male,United Kingdom,No,Full-Time,51.7943,0.2909,8 or more days a month,3-4 rides in a typical day,Never,1-2 rides in a typical day,6,10,low,low,15,15,15,0.625,False,high,high,False,2,1.0,9,9,9,0.375,False,moderate,moderate,False,1,0.5
9948aab15a839b1f272b932661f00b2305c2606ac429fc15c63fdf4dea0529b6,v3_public_transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 25, ""self_reported_interpersonal_ca"": 6, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""low""}",,25,6,high,low,33.0,Male,United Kingdom,No,Full-Time,51.7943,0.2909,8 or more days a month,3-4 rides in a typical day,Never,1-2 rides in a typical day,6,10,low,low,19,19,19,0.7916666666666666,False,high,high,False,2,1.0,-4,4,4,0.16666666666666666,False,low,low,True,0,0.0
9948aab15a839b1f272b932661f00b2305c2606ac429fc15c63fdf4dea0529b6,v3_voice,mock,mock-persona,0.0,"{""self_reported_group_ca"": 6, ""self_reported_interpersonal_ca"": 8, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""low""}",,6,8,low,low,33.0,Male,United Kingdom,No,Full-Time,51.7943,0.2909,8 or more days a month,3-4 rides in a typical day,Never,1-2 rides in a typical day,6,10,low,low,0,0,0,0.0,True,low,low,True,0,0.0,-2,2,2,0.08333333333333333,False,low,low,True,0,0.0
6510f683db88adaf0c622b7af17b67d5390a2a01670f9790946418a3b960de2f,demos,mock,mock-persona,0.0,"{""self_reported_group_ca"": 21, ""self_reported_interpersonal_ca"": 18, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""moderate""}",,21,18,high,moderate,33.0,Male,United Kingdom,No,Full-Time,53.2659,-1.8428,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,12,13,low,low,9,9,9,0.375,False,high,high,False,2,1.0,5,5,5,0.20833333333333334,False,moderate,moderate,False,1,0.5
6510f683db88adaf0c622b7af17b67d5390a2a01670f9790946418a3b960de2f,employment,mock,mock-persona,0.0,"{""self_reported_group_ca"": 21, ""self_reported_interpersonal_ca"": 21, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""high""}",,21,21,high,high,33.0,Male,United Kingdom,No,Full-Time,53.2659,-1.8428,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,12,13,low,low,9,9,9,0.375,False,high,high,False,2,1.0,8,8,8,0.3333333333333333,False,high,high,False,2,1.0
6510f683db88adaf0c622b7af17b67d5390a2a01670f9790946418a3b960de2f,geo,mock,mock-persona,0.0,"{""self_reported_group_ca"": 15, ""self_reported_interpersonal_ca"": 21, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""high""}",,15,21,moderate,high,33.0,Male,United Kingdom,No,Full-Time,53.2659,-1.8428,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,12,13,low,low,3,3,3,0.125,False,moderate,moderate,False,1,0.5,8,8,8,0.3333333333333333,False,high,high,False,2,1.0
6510f683db88adaf0c622b7af17b67d5390a2a01670f9790946418a3b960de2f,transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 8, ""self_reported_interpersonal_ca"": 21, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""high""}",,8,21,low,high,33.0,Male,United Kingdom,No,Full-Time,53.2659,-1.8428,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,12,13,low,low,-4,4,4,0.16666666666666666,False,low,low,True,0,0.0,8,8,8,0.3333333333333333,False,high,high,False,2,1.0
6510f683db88adaf0c622b7af17b67d5390a2a01670f9790946418a3b960de2f,full,mock,mock-persona,0.0,"{""self_reported_group_ca"": 17, ""self_reported_interpersonal_ca"": 10, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""low""}",,17,10,moderate,low,33.0,Male,United Kingdom,No,Full-Time,53.2659,-1.8428,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,12,13,low,low,5,5,5,0.20833333333333334,False,moderate,moderate,False,1,0.5,-3,3,3,0.125,False,low,low,True,0,0.0
6510f683db88adaf0c622b7af17b67d5390a2a01670f9790946418a3b960de2f,v3_rideshare,mock,mock-persona,0.0,"{""self_reported_group_ca"": 8, ""self_reported_interpersonal_ca"": 22, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""high""}",,8,22,low,high,33.0,Male,United Kingdom,No,Full-Time,53.2659,-1.8428,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,12,13,low,low,-4,4,4,0.16666666666666666,False,low,low,True,0,0.0,9,9,9,0.375,False,high,high,False,2,1.0
6510f683db88adaf0c622b7af17b67d5390a2a01670f9790946418a3b960de2f,v3_public_transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 15, ""self_reported_interpersonal_ca"": 12, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""low""}",,15,12,moderate,low,33.0,Male,United Kingdom,No,Full-Time,53.2659,-1.8428,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,12,13,low,low,3,3,3,0.125,False,moderate,moderate,False,1,0.5,-1,1,1,0.041666666666666664,False,low,low,True,0,0.0
6510f683db88adaf0c622b7af17b67d5390a2a01670f9790946418a3b960de2f,v3_voice,mock,mock-persona,0.0,"{""self_reported_group_ca"": 28, ""self_reported_interpersonal_ca"": 28, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""high""}",,28,28,high,high,33.0,Male,United Kingdom,No,Full-Time,53.2659,-1.8428,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,12,13,low,low,16,16,16,0.6666666666666666,False,high,high,False,2,1.0,15,15,15,0.625,False,high,high,False,2,1.0
5c9a0d6fae82619662421f2613ac6475eb5c293d7e9462bbcf91012649a3aaeb,demos,mock,mock-persona,0.0,"{""self_reported_group_ca"": 30, ""self_reported_interpersonal_ca"": 27, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""high""}",,30,27,high,high,40.0,Male,United States,No,Full-Time,39.9776,-77.1386,2-4 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,12,7,low,low,18,18,18,0.75,False,high,high,False,2,1.0,20,20,20,0.8333333333333334,False,high,high,False,2,1.0
5c9a0d6fae82619662421f2613ac6475eb5c293d7e9462bbcf91012649a3aaeb,employment,mock,mock-persona,0.0,"{""self_reported_group_ca"": 20, ""self_reported_interpersonal_ca"": 24, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""high""}",,20,24,high,high,40.0,Male,United States,No,Full-Time,39.9776,-77.1386,2-4 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,12,7,low,low,8,8,8,0.3333333333333333,False,high,high,False,2,1.0,17,17,17,0.7083333333333334,False,high,high,False,2,1.0
5c9a0d6fae82619662421f2613ac6475eb5c293d7e9462bbcf91012649a3aaeb,geo,mock,mock-persona,0.0,"{""self_reported_group_ca"": 23, ""self_reported_interpersonal_ca"": 7, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""low""}",,23,7,high,low,40.0,Male,United States,No,Full-Time,39.9776,-77.1386,2-4 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,12,7,low,low,11,11,11,0.4583333333333333,False,high,high,False,2,1.0,0,0,0,0.0,True,low,low,True,0,0.0
5c9a0d6fae82619662421f2613ac6475eb5c293d7e9462bbcf91012649a3aaeb,transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 10, ""self_reported_interpersonal_ca"": 15, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""moderate""}",,10,15,low,moderate,40.0,Male,United States,No,Full-Time,39.9776,-77.1386,2-4 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,12,7,low,low,-2,2,2,0.08333333333333333,False,low,low,True,0,0.0,8,8,8,0.3333333333333333,False,moderate,moderate,False,1,0.5
5c9a0d6fae82619662421f2613ac6475eb5c293d7e9462bbcf91012649a3aaeb,full,mock,mock-persona,0.0,"{""self_reported_group_ca"": 14, ""self_reported_interpersonal_ca"": 23, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""high""}",,14,23,moderate,high,40.0,Male,United States,No,Full-Time,39.9776,-77.1386,2-4 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,12,7,low,low,2,2,2,0.08333333333333333,False,moderate,moderate,False,1,0.5,16,16,16,0.6666666666666666,False,high,high,False,2,1.0
5c9a0d6fae82619662421f2613ac6475eb5c293d7e9462bbcf91012649a3aaeb,v3_rideshare,mock,mock-persona,0.0,"{""self_reported_group_ca"": 18, ""self_reported_interpersonal_ca"": 7, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""low""}",,18,7,moderate,low,40.0,Male,United States,No,Full-Time,39.9776,-77.1386,2-4 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,12,7,low,low,6,6,6,0.25,False,moderate,moderate,False,1,0.5,0,0,0,0.0,True,low,low,True,0,0.0
5c9a0d6fae82619662421f2613ac6475eb5c293d7e9462bbcf91012649a3aaeb,v3_public_transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 6, ""self_reported_interpersonal_ca"": 12, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""low""}",,6,12,low,low,40.0,Male,United States,No,Full-Time,39.9776,-77.1386,2-4 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,12,7,low,low,-6,6,6,0.25,False,low,low,True,0,0.0,5,5,5,0.20833333333333334,False,low,low,True,0,0.0
5c9a0d6fae82619662421f2613ac6475eb5c293d7e9462bbcf91012649a3aaeb,v3_voice,mock,mock-persona,0.0,"{""self_reported_group_ca"": 18, ""self_reported_interpersonal_ca"": 15, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""moderate""}",,18,15,moderate,moderate,40.0,Male,United States,No,Full-Time,39.9776,-77.1386,2-4 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,12,7,low,low,6,6,6,0.25,False,moderate,moderate,False,1,0.5,8,8,8,0.3333333333333333,False,moderate,moderate,False,1,0.5
940f2ecfedf2425fbd21e53a0d3b975c3fc2141e42ab9cf8c3fd2ec188894e95,demos,mock,mock-persona,0.0,"{""self_reported_group_ca"": 27, ""self_reported_interpersonal_ca"": 9, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""low""}",,27,9,high,low,46.0,Male,United States,,Other,25.4622,-79.2156,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,11,8,low,low,16,16,16,0.6666666666666666,False,high,high,False,2,1.0,1,1,1,0.041666666666666664,False,low,low,True,0,0.0
940f2ecfedf2425fbd21e53a0d3b975c3fc2141e42ab9cf8c3fd2ec188894e95,employment,mock,mock-persona,0.0,"{""self_reported_group_ca"": 14, ""self_reported_interpersonal_ca"": 29, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""high""}",,14,29,moderate,high,46.0,Male,United States,,Other,25.4622,-79.2156,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,11,8,low,low,3,3,3,0.125,False,moderate,moderate,False,1,0.5,21,21,21,0.875,False,high,high,False,2,1.0
940f2ecfedf2425fbd21e53a0d3b975c3fc2141e42ab9cf8c3fd2ec188894e95,geo,mock,mock-persona,0.0,"{""self_reported_group_ca"": 30, ""self_reported_interpersonal_ca"": 16, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""moderate""}",,30,16,high,moderate,46.0,Male,United States,,Other,25.4622,-79.2156,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,11,8,low,low,19,19,19,0.7916666666666666,False,high,high,False,2,1.0,8,8,8,0.3333333333333333,False,moderate,moderate,False,1,0.5
940f2ecfedf2425fbd21e53a0d3b975c3fc2141e42ab9cf8c3fd2ec188894e95,transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 12, ""self_reported_interpersonal_ca"": 9, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""low""}",,12,9,low,low,46.0,Male,United States,,Other,25.4622,-79.2156,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,11,8,low,low,1,1,1,0.041666666666666664,False,low,low,True,0,0.0,1,1,1,0.041666666666666664,False,low,low,True,0,0.0
940f2ecfedf2425fbd21e53a0d3b975c3fc2141e42ab9cf8c3fd2ec188894e95,full,mock,mock-persona,0.0,"{""self_reported_group_ca"": 22, ""self_reported_interpersonal_ca"": 9, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""low""}",,22,9,high,low,46.0,Male,United States,,Other,25.4622,-79.2156,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,11,8,low,low,11,11,11,0.4583333333333333,False,high,high,False,2,1.0,1,1,1,0.041666666666666664,False,low,low,True,0,0.0
940f2ecfedf2425fbd21e53a0d3b975c3fc2141e42ab9cf8c3fd2ec188894e95,v3_rideshare,mock,mock-persona,0.0,"{""self_reported_group_ca"": 26, ""self_reported_interpersonal_ca"": 11, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""low""}",,26,11,high,low,46.0,Male,United States,,Other,25.4622,-79.2156,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,11,8,low,low,15,15,15,0.625,False,high,high,False,2,1.0,3,3,3,0.125,False,low,low,True,0,0.0
940f2ecfedf2425fbd21e53a0d3b975c3fc2141e42ab9cf8c3fd2ec188894e95,v3_public_transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 20, ""self_reported_interpersonal_ca"": 12, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""low""}",,20,12,high,low,46.0,Male,United States,,Other,25.4622,-79.2156,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,11,8,low,low,9,9,9,0.375,False,high,high,False,2,1.0,4,4,4,0.16666666666666666,False,low,low,True,0,0.0
940f2ecfedf2425fbd21e53a0d3b975c3fc2141e42ab9cf8c3fd2ec188894e95,v3_voice,mock,mock-persona,0.0,"{""self_reported_group_ca"": 25, ""self_reported_interpersonal_ca"": 26, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""high""}",,25,26,high,high,46.0,Male,United States,,Other,25.4622,-79.2156,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,11,8,low,low,14,14,14,0.5833333333333334,False,high,high,False,2,1.0,18,18,18,0.75,False,high,high,False,2,1.0
58ddfb550e33f2193b07cfc35be69753fc109c82f75f6054bf3807673435d08b,demos,mock,mock-persona,0.0,"{""self_reported_group_ca"": 13, ""self_reported_interpersonal_ca"": 26, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""high""}",,13,26,low,high,29.0,Female,United States,,Other,41.1941,-74.2454,4-8 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,17,18,moderate,moderate,-4,4,4,0.16666666666666666,False,low,low,False,1,0.5,8,8,8,0.3333333333333333,False,high,high,False,1,0.5
58ddfb550e33f2193b07cfc35be69753fc109c82f75f6054bf3807673435d08b,employment,mock,mock-persona,0.0,"{""self_reported_group_ca"": 25, ""self_reported_interpersonal_ca"": 19, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""moderate""}",,25,19,high,moderate,29.0,Female,United States,,Other,41.1941,-74.2454,4-8 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,17,18,moderate,moderate,8,8,8,0.3333333333333333,False,high,high,False,1,0.5,1,1,1,0.041666666666666664,False,moderate,moderate,True,0,0.0
58ddfb550e33f2193b07cfc35be69753fc109c82f75f6054bf3807673435d08b,geo,mock,mock-persona,0.0,"{""self_reported_group_ca"": 18, ""self_reported_interpersonal_ca"": 12, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""low""}",,18,12,moderate,low,29.0,Female,United States,,Other,41.1941,-74.2454,4-8 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,17,18,moderate,moderate,1,1,1,0.041666666666666664,False,moderate,moderate,True,0,0.0,-6,6,6,0.25,False,low,low,False,1,0.5
58ddfb550e33f2193b07cfc35be69753fc109c82f75f6054bf3807673435d08b,transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 6, ""self_reported_interpersonal_ca"": 16, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""moderate""}",,6,16,low,moderate,29.0,Female,United States,,Other,41.1941,-74.2454,4-8 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,17,18,moderate,moderate,-11,11,11,0.4583333333333333,False,low,low,False,1,0.5,-2,2,2,0.08333333333333333,False,moderate,moderate,True,0,0.0
58ddfb550e33f2193b07cfc35be69753fc109c82f75f6054bf3807673435d08b,full,mock,mock-persona,0.0,"{""self_reported_group_ca"": 17, ""self_reported_interpersonal_ca"": 8, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""low""}",,17,8,moderate,low,29.0,Female,United States,,Other,41.1941,-74.2454,4-8 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,17,18,moderate,moderate,0,0,0,0.0,True,moderate,moderate,True,0,0.0,-10,10,10,0.4166666666666667,False,low,low,False,1,0.5
58ddfb550e33f2193b07cfc35be69753fc109c82f75f6054bf3807673435d08b,v3_rideshare,mock,mock-persona,0.0,"{""self_reported_group_ca"": 8, ""self_reported_interpersonal_ca"": 29, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""high""}",,8,29,low,high,29.0,Female,United States,,Other,41.1941,-74.2454,4-8 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,17,18,moderate,moderate,-9,9,9,0.375,False,low,low,False,1,0.5,11,11,11,0.4583333333333333,False,high,high,False,1,0.5
58ddfb550e33f2193b07cfc35be69753fc109c82f75f6054bf3807673435d08b,v3_public_transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 21, ""self_reported_interpersonal_ca"": 20, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""high""}",,21,20,high,high,29.0,Female,United States,,Other,41.1941,-74.2454,4-8 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,17,18,moderate,moderate,4,4,4,0.16666666666666666,False,high,high,False,1,0.5,2,2,2,0.08333333333333333,False,high,high,False,1,0.5
58ddfb550e33f2193b07cfc35be69753fc109c82f75f6054bf3807673435d08b,v3_voice,mock,mock-persona,0.0,"{""self_reported_group_ca"": 8, ""self_reported_interpersonal_ca"": 24, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""high""}",,8,24,low,high,29.0,Female,United States,,Other,41.1941,-74.2454,4-8 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,17,18,moderate,moderate,-9,9,9,0.375,False,low,low,False,1,0.5,6,6,6,0.25,False,high,high,False,1,0.5
080c2c3082160c8ea3aeca8f6c3e1f76064080b1f650305e314eb5ecf5e2b7fb,demos,mock,mock-persona,0.0,"{""self_reported_group_ca"": 14, ""self_reported_interpersonal_ca"": 11, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""low""}",,14,11,moderate,low,59.0,Female,United States,Yes,Full-Time,30.6878,-90.9162,0-1 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,10,9,low,low,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5,2,2,2,0.08333333333333333,False,low,low,True,0,0.0
